Graph addvar/addexpr lines
2 100001
x soma.v( 0.5 ) dend[310].v( 0.5 )
420.475	-54.3217	-54.5188
420.5	-54.3214	-54.5185
420.525	-54.321	-54.5182
420.55	-54.3207	-54.5179
420.575	-54.3203	-54.5176
420.6	-54.3199	-54.5172
420.625	-54.3195	-54.5169
420.65	-54.3191	-54.5165
420.675	-54.3187	-54.5162
420.7	-54.3183	-54.5158
420.725	-54.3178	-54.5154
420.75	-54.3174	-54.515
420.775	-54.3169	-54.5146
420.8	-54.3164	-54.5142
420.825	-54.3159	-54.5137
420.85	-54.3154	-54.5133
420.875	-54.3149	-54.5128
420.9	-54.3144	-54.5123
420.925	-54.3139	-54.5119
420.95	-54.3133	-54.5114
420.975	-54.3128	-54.5109
421	-54.3122	-54.5103
421.025	-54.3116	-54.5098
421.05	-54.311	-54.5093
421.075	-54.3104	-54.5087
421.1	-54.3098	-54.5082
421.125	-54.3092	-54.5076
421.15	-54.3085	-54.507
421.175	-54.3079	-54.5064
421.2	-54.3072	-54.5058
421.225	-54.3066	-54.5052
421.25	-54.3059	-54.5046
421.275	-54.3052	-54.5039
421.3	-54.3045	-54.5033
421.325	-54.3038	-54.5026
421.35	-54.3031	-54.5019
421.375	-54.3023	-54.5013
421.4	-54.3016	-54.5006
421.425	-54.3008	-54.4999
421.45	-54.3001	-54.4991
421.475	-54.2993	-54.4984
421.5	-54.2985	-54.4977
421.525	-54.2977	-54.4969
421.55	-54.2969	-54.4962
421.575	-54.2961	-54.4954
421.6	-54.2952	-54.4946
421.625	-54.2944	-54.4939
421.65	-54.2935	-54.4931
421.675	-54.2927	-54.4923
421.7	-54.2918	-54.4914
421.725	-54.2909	-54.4906
421.75	-54.29	-54.4898
421.775	-54.2891	-54.4889
421.8	-54.2882	-54.4881
421.825	-54.2873	-54.4872
421.85	-54.2864	-54.4863
421.875	-54.2854	-54.4854
421.9	-54.2845	-54.4845
421.925	-54.2835	-54.4836
421.95	-54.2826	-54.4827
421.975	-54.2816	-54.4818
422	-54.2806	-54.4809
422.025	-54.2796	-54.4799
422.05	-54.2786	-54.4789
422.075	-54.2775	-54.478
422.1	-54.2765	-54.477
422.125	-54.2755	-54.476
422.15	-54.2744	-54.475
422.175	-54.2734	-54.474
422.2	-54.2723	-54.473
422.225	-54.2712	-54.472
422.25	-54.2701	-54.4709
422.275	-54.269	-54.4699
422.3	-54.2679	-54.4688
422.325	-54.2668	-54.4678
422.35	-54.2657	-54.4667
422.375	-54.2645	-54.4656
422.4	-54.2634	-54.4645
422.425	-54.2622	-54.4634
422.45	-54.2611	-54.4623
422.475	-54.2599	-54.4612
422.5	-54.2587	-54.4601
422.525	-54.2575	-54.4589
422.55	-54.2563	-54.4578
422.575	-54.2551	-54.4566
422.6	-54.2539	-54.4555
422.625	-54.2526	-54.4543
422.65	-54.2514	-54.4531
422.675	-54.2502	-54.4519
422.7	-54.2489	-54.4507
422.725	-54.2476	-54.4495
422.75	-54.2464	-54.4483
422.775	-54.2451	-54.4471
422.8	-54.2438	-54.4458
422.825	-54.2425	-54.4446
422.85	-54.2412	-54.4433
422.875	-54.2398	-54.4421
422.9	-54.2385	-54.4408
422.925	-54.2372	-54.4395
422.95	-54.2358	-54.4382
422.975	-54.2345	-54.4369
423	-54.2331	-54.4356
423.025	-54.2317	-54.4343
423.05	-54.2303	-54.433
423.075	-54.2289	-54.4316
423.1	-54.2275	-54.4303
423.125	-54.2261	-54.4289
423.15	-54.2247	-54.4276
423.175	-54.2233	-54.4262
423.2	-54.2218	-54.4248
423.225	-54.2204	-54.4234
423.25	-54.2189	-54.422
423.275	-54.2175	-54.4206
423.3	-54.216	-54.4192
423.325	-54.2145	-54.4178
423.35	-54.213	-54.4163
423.375	-54.2115	-54.4149
423.4	-54.21	-54.4135
423.425	-54.2085	-54.412
423.45	-54.207	-54.4105
423.475	-54.2054	-54.4091
423.5	-54.2039	-54.4076
423.525	-54.2023	-54.4061
423.55	-54.2008	-54.4046
423.575	-54.1992	-54.4031
423.6	-54.1976	-54.4016
423.625	-54.196	-54.4
423.65	-54.1945	-54.3985
423.675	-54.1929	-54.397
423.7	-54.1912	-54.3954
423.725	-54.1896	-54.3939
423.75	-54.188	-54.3923
423.775	-54.1864	-54.3907
423.8	-54.1847	-54.3891
423.825	-54.1831	-54.3875
423.85	-54.1814	-54.3859
423.875	-54.1797	-54.3843
423.9	-54.1781	-54.3827
423.925	-54.1764	-54.3811
423.95	-54.1747	-54.3794
423.975	-54.173	-54.3778
424	-54.1713	-54.3762
424.025	-54.1695	-54.3745
424.05	-54.1678	-54.3728
424.075	-54.1661	-54.3712
424.1	-54.1643	-54.3695
424.125	-54.1626	-54.3678
424.15	-54.1608	-54.3661
424.175	-54.159	-54.3644
424.2	-54.1573	-54.3627
424.225	-54.1555	-54.3609
424.25	-54.1537	-54.3592
424.275	-54.1519	-54.3575
424.3	-54.1501	-54.3557
424.325	-54.1483	-54.354
424.35	-54.1464	-54.3522
424.375	-54.1446	-54.3504
424.4	-54.1428	-54.3487
424.425	-54.1409	-54.3469
424.45	-54.139	-54.3451
424.475	-54.1372	-54.3433
424.5	-54.1353	-54.3415
424.525	-54.1334	-54.3396
424.55	-54.1315	-54.3378
424.575	-54.1296	-54.336
424.6	-54.1277	-54.3341
424.625	-54.1258	-54.3323
424.65	-54.1239	-54.3304
424.675	-54.122	-54.3286
424.7	-54.12	-54.3267
424.725	-54.1181	-54.3248
424.75	-54.1161	-54.3229
424.775	-54.1141	-54.321
424.8	-54.1122	-54.3191
424.825	-54.1102	-54.3172
424.85	-54.1082	-54.3153
424.875	-54.1062	-54.3133
424.9	-54.1042	-54.3114
424.925	-54.1022	-54.3095
424.95	-54.1002	-54.3075
424.975	-54.0982	-54.3055
425	-54.0961	-54.3036
425.025	-54.0941	-54.3016
425.05	-54.092	-54.2996
425.075	-54.09	-54.2976
425.1	-54.0879	-54.2956
425.125	-54.0858	-54.2936
425.15	-54.0837	-54.2916
425.175	-54.0816	-54.2896
425.2	-54.0796	-54.2875
425.225	-54.0774	-54.2855
425.25	-54.0753	-54.2835
425.275	-54.0732	-54.2814
425.3	-54.0711	-54.2793
425.325	-54.0689	-54.2773
425.35	-54.0668	-54.2752
425.375	-54.0646	-54.2731
425.4	-54.0625	-54.271
425.425	-54.0603	-54.2689
425.45	-54.0581	-54.2668
425.475	-54.056	-54.2647
425.5	-54.0538	-54.2626
425.525	-54.0516	-54.2604
425.55	-54.0494	-54.2583
425.575	-54.0471	-54.2561
425.6	-54.0449	-54.254
425.625	-54.0427	-54.2518
425.65	-54.0404	-54.2497
425.675	-54.0382	-54.2475
425.7	-54.0359	-54.2453
425.725	-54.0337	-54.2431
425.75	-54.0314	-54.2409
425.775	-54.0291	-54.2387
425.8	-54.0268	-54.2365
425.825	-54.0246	-54.2343
425.85	-54.0223	-54.232
425.875	-54.0199	-54.2298
425.9	-54.0176	-54.2275
425.925	-54.0153	-54.2253
425.95	-54.013	-54.223
425.975	-54.0106	-54.2208
426	-54.0083	-54.2185
426.025	-54.0059	-54.2162
426.05	-54.0036	-54.2139
426.075	-54.0012	-54.2116
426.1	-53.9988	-54.2093
426.125	-53.9964	-54.207
426.15	-53.994	-54.2047
426.175	-53.9916	-54.2023
426.2	-53.9892	-54.2
426.225	-53.9868	-54.1976
426.25	-53.9844	-54.1953
426.275	-53.9819	-54.1929
426.3	-53.9795	-54.1906
426.325	-53.9771	-54.1882
426.35	-53.9746	-54.1858
426.375	-53.9721	-54.1834
426.4	-53.9697	-54.181
426.425	-53.9672	-54.1786
426.45	-53.9647	-54.1762
426.475	-53.9622	-54.1738
426.5	-53.9597	-54.1713
426.525	-53.9572	-54.1689
426.55	-53.9547	-54.1665
426.575	-53.9521	-54.164
426.6	-53.9496	-54.1616
426.625	-53.9471	-54.1591
426.65	-53.9445	-54.1566
426.675	-53.942	-54.1541
426.7	-53.9394	-54.1516
426.725	-53.9368	-54.1491
426.75	-53.9342	-54.1466
426.775	-53.9316	-54.1441
426.8	-53.9291	-54.1416
426.825	-53.9264	-54.1391
426.85	-53.9238	-54.1365
426.875	-53.9212	-54.134
426.9	-53.9186	-54.1314
426.925	-53.916	-54.1289
426.95	-53.9133	-54.1263
426.975	-53.9107	-54.1237
427	-53.908	-54.1212
427.025	-53.9053	-54.1186
427.05	-53.9027	-54.116
427.075	-53.9	-54.1134
427.1	-53.8973	-54.1108
427.125	-53.8946	-54.1081
427.15	-53.8919	-54.1055
427.175	-53.8892	-54.1029
427.2	-53.8864	-54.1002
427.225	-53.8837	-54.0976
427.25	-53.881	-54.0949
427.275	-53.8782	-54.0923
427.3	-53.8755	-54.0896
427.325	-53.8727	-54.0869
427.35	-53.87	-54.0842
427.375	-53.8672	-54.0815
427.4	-53.8644	-54.0788
427.425	-53.8616	-54.0761
427.45	-53.8588	-54.0734
427.475	-53.856	-54.0707
427.5	-53.8532	-54.0679
427.525	-53.8504	-54.0652
427.55	-53.8475	-54.0624
427.575	-53.8447	-54.0597
427.6	-53.8418	-54.0569
427.625	-53.839	-54.0541
427.65	-53.8361	-54.0513
427.675	-53.8333	-54.0486
427.7	-53.8304	-54.0458
427.725	-53.8275	-54.043
427.75	-53.8246	-54.0401
427.775	-53.8217	-54.0373
427.8	-53.8188	-54.0345
427.825	-53.8159	-54.0317
427.85	-53.8129	-54.0288
427.875	-53.81	-54.026
427.9	-53.8071	-54.0231
427.925	-53.8041	-54.0202
427.95	-53.8011	-54.0174
427.975	-53.7982	-54.0145
428	-53.7952	-54.0116
428.025	-53.7922	-54.0087
428.05	-53.7892	-54.0058
428.075	-53.7862	-54.0029
428.1	-53.7832	-53.9999
428.125	-53.7802	-53.997
428.15	-53.7772	-53.9941
428.175	-53.7742	-53.9911
428.2	-53.7711	-53.9882
428.225	-53.7681	-53.9852
428.25	-53.765	-53.9822
428.275	-53.762	-53.9793
428.3	-53.7589	-53.9763
428.325	-53.7558	-53.9733
428.35	-53.7527	-53.9703
428.375	-53.7496	-53.9673
428.4	-53.7465	-53.9642
428.425	-53.7434	-53.9612
428.45	-53.7403	-53.9582
428.475	-53.7371	-53.9551
428.5	-53.734	-53.9521
428.525	-53.7309	-53.949
428.55	-53.7277	-53.946
428.575	-53.7245	-53.9429
428.6	-53.7214	-53.9398
428.625	-53.7182	-53.9367
428.65	-53.715	-53.9336
428.675	-53.7118	-53.9305
428.7	-53.7086	-53.9274
428.725	-53.7054	-53.9243
428.75	-53.7022	-53.9211
428.775	-53.6989	-53.918
428.8	-53.6957	-53.9149
428.825	-53.6925	-53.9117
428.85	-53.6892	-53.9085
428.875	-53.6859	-53.9054
428.9	-53.6827	-53.9022
428.925	-53.6794	-53.899
428.95	-53.6761	-53.8958
428.975	-53.6728	-53.8926
429	-53.6695	-53.8894
429.025	-53.6662	-53.8862
429.05	-53.6629	-53.8829
429.075	-53.6595	-53.8797
429.1	-53.6562	-53.8764
429.125	-53.6528	-53.8732
429.15	-53.6495	-53.8699
429.175	-53.6461	-53.8666
429.2	-53.6427	-53.8634
429.225	-53.6394	-53.8601
429.25	-53.636	-53.8568
429.275	-53.6326	-53.8535
429.3	-53.6292	-53.8501
429.325	-53.6257	-53.8468
429.35	-53.6223	-53.8435
429.375	-53.6189	-53.8402
429.4	-53.6154	-53.8368
429.425	-53.612	-53.8334
429.45	-53.6085	-53.8301
429.475	-53.6051	-53.8267
429.5	-53.6016	-53.8233
429.525	-53.5981	-53.8199
429.55	-53.5946	-53.8165
429.575	-53.5911	-53.8131
429.6	-53.5876	-53.8097
429.625	-53.584	-53.8063
429.65	-53.5805	-53.8028
429.675	-53.577	-53.7994
429.7	-53.5734	-53.7959
429.725	-53.5699	-53.7925
429.75	-53.5663	-53.789
429.775	-53.5627	-53.7855
429.8	-53.5591	-53.782
429.825	-53.5555	-53.7785
429.85	-53.5519	-53.775
429.875	-53.5483	-53.7715
429.9	-53.5447	-53.768
429.925	-53.541	-53.7645
429.95	-53.5374	-53.7609
429.975	-53.5338	-53.7574
430	-53.5301	-53.7538
430.025	-53.5264	-53.7502
430.05	-53.5227	-53.7467
430.075	-53.5191	-53.7431
430.1	-53.5154	-53.7395
430.125	-53.5117	-53.7359
430.15	-53.5079	-53.7323
430.175	-53.5042	-53.7286
430.2	-53.5005	-53.725
430.225	-53.4967	-53.7214
430.25	-53.493	-53.7177
430.275	-53.4892	-53.714
430.3	-53.4854	-53.7104
430.325	-53.4817	-53.7067
430.35	-53.4779	-53.703
430.375	-53.4741	-53.6993
430.4	-53.4702	-53.6956
430.425	-53.4664	-53.6919
430.45	-53.4626	-53.6882
430.475	-53.4587	-53.6844
430.5	-53.4549	-53.6807
430.525	-53.451	-53.6769
430.55	-53.4472	-53.6732
430.575	-53.4433	-53.6694
430.6	-53.4394	-53.6656
430.625	-53.4355	-53.6618
430.65	-53.4316	-53.658
430.675	-53.4277	-53.6542
430.7	-53.4237	-53.6504
430.725	-53.4198	-53.6465
430.75	-53.4158	-53.6427
430.775	-53.4119	-53.6388
430.8	-53.4079	-53.635
430.825	-53.4039	-53.6311
430.85	-53.3999	-53.6272
430.875	-53.3959	-53.6233
430.9	-53.3919	-53.6194
430.925	-53.3879	-53.6155
430.95	-53.3839	-53.6116
430.975	-53.3798	-53.6077
431	-53.3758	-53.6037
431.025	-53.3717	-53.5998
431.05	-53.3676	-53.5958
431.075	-53.3636	-53.5918
431.1	-53.3595	-53.5879
431.125	-53.3554	-53.5839
431.15	-53.3512	-53.5799
431.175	-53.3471	-53.5759
431.2	-53.343	-53.5718
431.225	-53.3388	-53.5678
431.25	-53.3347	-53.5638
431.275	-53.3305	-53.5597
431.3	-53.3263	-53.5556
431.325	-53.3221	-53.5516
431.35	-53.3179	-53.5475
431.375	-53.3137	-53.5434
431.4	-53.3095	-53.5393
431.425	-53.3053	-53.5352
431.45	-53.301	-53.531
431.475	-53.2968	-53.5269
431.5	-53.2925	-53.5227
431.525	-53.2882	-53.5186
431.55	-53.2839	-53.5144
431.575	-53.2796	-53.5102
431.6	-53.2753	-53.506
431.625	-53.271	-53.5018
431.65	-53.2667	-53.4976
431.675	-53.2623	-53.4934
431.7	-53.258	-53.4892
431.725	-53.2536	-53.4849
431.75	-53.2492	-53.4807
431.775	-53.2448	-53.4764
431.8	-53.2404	-53.4721
431.825	-53.236	-53.4678
431.85	-53.2316	-53.4635
431.875	-53.2271	-53.4592
431.9	-53.2227	-53.4549
431.925	-53.2182	-53.4505
431.95	-53.2138	-53.4462
431.975	-53.2093	-53.4418
432	-53.2048	-53.4375
432.025	-53.2003	-53.4331
432.05	-53.1958	-53.4287
432.075	-53.1912	-53.4243
432.1	-53.1867	-53.4199
432.125	-53.1821	-53.4154
432.15	-53.1776	-53.411
432.175	-53.173	-53.4065
432.2	-53.1684	-53.4021
432.225	-53.1638	-53.3976
432.25	-53.1591	-53.3931
432.275	-53.1545	-53.3886
432.3	-53.1499	-53.3841
432.325	-53.1452	-53.3796
432.35	-53.1406	-53.375
432.375	-53.1359	-53.3705
432.4	-53.1312	-53.3659
432.425	-53.1265	-53.3613
432.45	-53.1217	-53.3567
432.475	-53.117	-53.3521
432.5	-53.1123	-53.3475
432.525	-53.1075	-53.3429
432.55	-53.1027	-53.3383
432.575	-53.098	-53.3336
432.6	-53.0932	-53.329
432.625	-53.0884	-53.3243
432.65	-53.0835	-53.3196
432.675	-53.0787	-53.3149
432.7	-53.0738	-53.3102
432.725	-53.069	-53.3055
432.75	-53.0641	-53.3007
432.775	-53.0592	-53.296
432.8	-53.0543	-53.2912
432.825	-53.0494	-53.2864
432.85	-53.0445	-53.2816
432.875	-53.0395	-53.2768
432.9	-53.0345	-53.272
432.925	-53.0296	-53.2672
432.95	-53.0246	-53.2623
432.975	-53.0196	-53.2575
433	-53.0146	-53.2526
433.025	-53.0095	-53.2477
433.05	-53.0045	-53.2428
433.075	-52.9994	-53.2379
433.1	-52.9944	-53.233
433.125	-52.9893	-53.228
433.15	-52.9842	-53.2231
433.175	-52.9791	-53.2181
433.2	-52.9739	-53.2131
433.225	-52.9688	-53.2081
433.25	-52.9636	-53.2031
433.275	-52.9584	-53.1981
433.3	-52.9533	-53.193
433.325	-52.948	-53.188
433.35	-52.9428	-53.1829
433.375	-52.9376	-53.1778
433.4	-52.9323	-53.1727
433.425	-52.9271	-53.1676
433.45	-52.9218	-53.1625
433.475	-52.9165	-53.1573
433.5	-52.9112	-53.1522
433.525	-52.9059	-53.147
433.55	-52.9005	-53.1418
433.575	-52.8951	-53.1366
433.6	-52.8898	-53.1314
433.625	-52.8844	-53.1261
433.65	-52.879	-53.1209
433.675	-52.8736	-53.1156
433.7	-52.8681	-53.1103
433.725	-52.8627	-53.105
433.75	-52.8572	-53.0997
433.775	-52.8517	-53.0944
433.8	-52.8462	-53.089
433.825	-52.8407	-53.0837
433.85	-52.8351	-53.0783
433.875	-52.8296	-53.0729
433.9	-52.824	-53.0675
433.925	-52.8184	-53.0621
433.95	-52.8128	-53.0566
433.975	-52.8072	-53.0512
434	-52.8015	-53.0457
434.025	-52.7959	-53.0402
434.05	-52.7902	-53.0347
434.075	-52.7845	-53.0292
434.1	-52.7788	-53.0236
434.125	-52.7731	-53.0181
434.15	-52.7673	-53.0125
434.175	-52.7616	-53.0069
434.2	-52.7558	-53.0013
434.225	-52.75	-52.9956
434.25	-52.7441	-52.99
434.275	-52.7383	-52.9843
434.3	-52.7325	-52.9786
434.325	-52.7266	-52.9729
434.35	-52.7207	-52.9672
434.375	-52.7148	-52.9615
434.4	-52.7088	-52.9557
434.425	-52.7029	-52.95
434.45	-52.6969	-52.9442
434.475	-52.6909	-52.9384
434.5	-52.6849	-52.9325
434.525	-52.6789	-52.9267
434.55	-52.6728	-52.9208
434.575	-52.6668	-52.9149
434.6	-52.6607	-52.909
434.625	-52.6546	-52.9031
434.65	-52.6484	-52.8971
434.675	-52.6423	-52.8912
434.7	-52.6361	-52.8852
434.725	-52.6299	-52.8792
434.75	-52.6237	-52.8732
434.775	-52.6175	-52.8671
434.8	-52.6113	-52.8611
434.825	-52.605	-52.855
434.85	-52.5987	-52.8489
434.875	-52.5924	-52.8428
434.9	-52.586	-52.8366
434.925	-52.5797	-52.8305
434.95	-52.5733	-52.8243
434.975	-52.5669	-52.8181
435	-52.5605	-52.8118
435.025	-52.554	-52.8056
435.05	-52.5476	-52.7993
435.075	-52.5411	-52.793
435.1	-52.5346	-52.7867
435.125	-52.528	-52.7804
435.15	-52.5215	-52.774
435.175	-52.5149	-52.7676
435.2	-52.5083	-52.7612
435.225	-52.5016	-52.7548
435.25	-52.495	-52.7484
435.275	-52.4883	-52.7419
435.3	-52.4816	-52.7354
435.325	-52.4749	-52.7289
435.35	-52.4682	-52.7224
435.375	-52.4614	-52.7158
435.4	-52.4546	-52.7092
435.425	-52.4478	-52.7026
435.45	-52.4409	-52.696
435.475	-52.434	-52.6893
435.5	-52.4272	-52.6826
435.525	-52.4202	-52.6759
435.55	-52.4133	-52.6692
435.575	-52.4063	-52.6624
435.6	-52.3993	-52.6557
435.625	-52.3923	-52.6489
435.65	-52.3852	-52.642
435.675	-52.3782	-52.6352
435.7	-52.3711	-52.6283
435.725	-52.3639	-52.6214
435.75	-52.3568	-52.6145
435.775	-52.3496	-52.6075
435.8	-52.3424	-52.6005
435.825	-52.3351	-52.5935
435.85	-52.3279	-52.5865
435.875	-52.3206	-52.5794
435.9	-52.3132	-52.5723
435.925	-52.3059	-52.5652
435.95	-52.2985	-52.5581
435.975	-52.2911	-52.5509
436	-52.2836	-52.5437
436.025	-52.2762	-52.5365
436.05	-52.2687	-52.5292
436.075	-52.2611	-52.5219
436.1	-52.2536	-52.5146
436.125	-52.246	-52.5072
436.15	-52.2384	-52.4999
436.175	-52.2307	-52.4925
436.2	-52.223	-52.485
436.225	-52.2153	-52.4776
436.25	-52.2076	-52.4701
436.275	-52.1998	-52.4626
436.3	-52.192	-52.455
436.325	-52.1841	-52.4474
436.35	-52.1763	-52.4398
436.375	-52.1683	-52.4322
436.4	-52.1604	-52.4245
436.425	-52.1524	-52.4168
436.45	-52.1444	-52.409
436.475	-52.1364	-52.4012
436.5	-52.1283	-52.3934
436.525	-52.1202	-52.3856
436.55	-52.112	-52.3777
436.575	-52.1038	-52.3698
436.6	-52.0956	-52.3619
436.625	-52.0874	-52.3539
436.65	-52.0791	-52.3459
436.675	-52.0708	-52.3378
436.7	-52.0624	-52.3298
436.725	-52.054	-52.3216
436.75	-52.0455	-52.3135
436.775	-52.0371	-52.3053
436.8	-52.0286	-52.2971
436.825	-52.02	-52.2888
436.85	-52.0114	-52.2805
436.875	-52.0028	-52.2722
436.9	-51.9941	-52.2638
436.925	-51.9854	-52.2554
436.95	-51.9766	-52.2469
436.975	-51.9678	-52.2384
437	-51.959	-52.2299
437.025	-51.9501	-52.2214
437.05	-51.9412	-52.2127
437.075	-51.9323	-52.2041
437.1	-51.9232	-52.1954
437.125	-51.9142	-52.1867
437.15	-51.9051	-52.1779
437.175	-51.896	-52.1691
437.2	-51.8868	-52.1602
437.225	-51.8776	-52.1513
437.25	-51.8683	-52.1424
437.275	-51.859	-52.1334
437.3	-51.8496	-52.1244
437.325	-51.8402	-52.1153
437.35	-51.8308	-52.1062
437.375	-51.8213	-52.0971
437.4	-51.8117	-52.0878
437.425	-51.8021	-52.0786
437.45	-51.7925	-52.0693
437.475	-51.7828	-52.06
437.5	-51.773	-52.0506
437.525	-51.7632	-52.0411
437.55	-51.7534	-52.0316
437.575	-51.7435	-52.0221
437.6	-51.7335	-52.0125
437.625	-51.7235	-52.0029
437.65	-51.7135	-51.9932
437.675	-51.7034	-51.9835
437.7	-51.6932	-51.9737
437.725	-51.683	-51.9638
437.75	-51.6727	-51.9539
437.775	-51.6624	-51.944
437.8	-51.652	-51.934
437.825	-51.6415	-51.9239
437.85	-51.631	-51.9138
437.875	-51.6205	-51.9037
437.9	-51.6098	-51.8934
437.925	-51.5992	-51.8832
437.95	-51.5884	-51.8728
437.975	-51.5776	-51.8624
438	-51.5667	-51.852
438.025	-51.5558	-51.8415
438.05	-51.5448	-51.8309
438.075	-51.5338	-51.8203
438.1	-51.5226	-51.8096
438.125	-51.5114	-51.7988
438.15	-51.5002	-51.788
438.175	-51.4889	-51.7771
438.2	-51.4775	-51.7662
438.225	-51.466	-51.7552
438.25	-51.4545	-51.7441
438.275	-51.4429	-51.733
438.3	-51.4312	-51.7217
438.325	-51.4195	-51.7105
438.35	-51.4076	-51.6991
438.375	-51.3957	-51.6877
438.4	-51.3838	-51.6762
438.425	-51.3717	-51.6647
438.45	-51.3596	-51.653
438.475	-51.3474	-51.6413
438.5	-51.3351	-51.6295
438.525	-51.3228	-51.6177
438.55	-51.3103	-51.6058
438.575	-51.2978	-51.5938
438.6	-51.2852	-51.5817
438.625	-51.2725	-51.5695
438.65	-51.2597	-51.5573
438.675	-51.2469	-51.5449
438.7	-51.2339	-51.5325
438.725	-51.2209	-51.52
438.75	-51.2077	-51.5075
438.775	-51.1945	-51.4948
438.8	-51.1812	-51.482
438.825	-51.1678	-51.4692
438.85	-51.1543	-51.4563
438.875	-51.1407	-51.4433
438.9	-51.127	-51.4302
438.925	-51.1132	-51.417
438.95	-51.0993	-51.4037
438.975	-51.0853	-51.3903
439	-51.0712	-51.3768
439.025	-51.057	-51.3632
439.05	-51.0426	-51.3495
439.075	-51.0282	-51.3357
439.1	-51.0137	-51.3218
439.125	-50.999	-51.3078
439.15	-50.9842	-51.2937
439.175	-50.9694	-51.2795
439.2	-50.9544	-51.2652
439.225	-50.9393	-51.2508
439.25	-50.924	-51.2362
439.275	-50.9087	-51.2216
439.3	-50.8932	-51.2068
439.325	-50.8776	-51.1919
439.35	-50.8618	-51.1769
439.375	-50.8459	-51.1618
439.4	-50.8299	-51.1465
439.425	-50.8138	-51.1311
439.45	-50.7975	-51.1156
439.475	-50.7811	-51.1
439.5	-50.7645	-51.0842
439.525	-50.7478	-51.0683
439.55	-50.731	-51.0523
439.575	-50.714	-51.0361
439.6	-50.6968	-51.0198
439.625	-50.6795	-51.0033
439.65	-50.6621	-50.9867
439.675	-50.6444	-50.97
439.7	-50.6266	-50.9531
439.725	-50.6087	-50.936
439.75	-50.5906	-50.9188
439.775	-50.5723	-50.9015
439.8	-50.5538	-50.8839
439.825	-50.5351	-50.8662
439.85	-50.5163	-50.8484
439.875	-50.4973	-50.8303
439.9	-50.4781	-50.8121
439.925	-50.4587	-50.7937
439.95	-50.4391	-50.7752
439.975	-50.4193	-50.7564
440	-50.3993	-50.7375
440.025	-50.3791	-50.7184
440.05	-50.3587	-50.699
440.075	-50.338	-50.6795
440.1	-50.3172	-50.6598
440.125	-50.2961	-50.6399
440.15	-50.2748	-50.6197
440.175	-50.2532	-50.5994
440.2	-50.2314	-50.5788
440.225	-50.2094	-50.558
440.25	-50.1871	-50.537
440.275	-50.1645	-50.5157
440.3	-50.1417	-50.4942
440.325	-50.1187	-50.4725
440.35	-50.0953	-50.4505
440.375	-50.0717	-50.4282
440.4	-50.0478	-50.4057
440.425	-50.0235	-50.3829
440.45	-49.999	-50.3599
440.475	-49.9742	-50.3366
440.5	-49.9491	-50.313
440.525	-49.9236	-50.289
440.55	-49.8978	-50.2649
440.575	-49.8717	-50.2403
440.6	-49.8452	-50.2155
440.625	-49.8184	-50.1904
440.65	-49.7912	-50.1649
440.675	-49.7636	-50.1391
440.7	-49.7357	-50.113
440.725	-49.7073	-50.0865
440.75	-49.6786	-50.0596
440.775	-49.6494	-50.0324
440.8	-49.6198	-50.0047
440.825	-49.5898	-49.9767
440.85	-49.5593	-49.9483
440.875	-49.5284	-49.9195
440.9	-49.4969	-49.8902
440.925	-49.465	-49.8605
440.95	-49.4326	-49.8304
440.975	-49.3996	-49.7997
441	-49.3661	-49.7687
441.025	-49.3321	-49.7371
441.05	-49.2975	-49.705
441.075	-49.2623	-49.6724
441.1	-49.2265	-49.6392
441.125	-49.19	-49.6055
441.15	-49.1529	-49.5713
441.175	-49.1152	-49.5364
441.2	-49.0767	-49.5009
441.225	-49.0375	-49.4648
441.25	-48.9976	-49.4281
441.275	-48.9569	-49.3907
441.3	-48.9154	-49.3526
441.325	-48.8731	-49.3137
441.35	-48.83	-49.2742
441.375	-48.7859	-49.2338
441.4	-48.7409	-49.1926
441.425	-48.695	-49.1507
441.45	-48.648	-49.1078
441.475	-48.6	-49.0641
441.5	-48.5509	-49.0194
441.525	-48.5007	-48.9738
441.55	-48.4494	-48.9271
441.575	-48.3968	-48.8794
441.6	-48.3429	-48.8306
441.625	-48.2876	-48.7807
441.65	-48.231	-48.7296
441.675	-48.1729	-48.6772
441.7	-48.1132	-48.6236
441.725	-48.0519	-48.5686
441.75	-47.9889	-48.5121
441.775	-47.9242	-48.4542
441.8	-47.8575	-48.3947
441.825	-47.7888	-48.3335
441.85	-47.7181	-48.2706
441.875	-47.6451	-48.2059
441.9	-47.5698	-48.1393
441.925	-47.492	-48.0706
441.95	-47.4115	-47.9998
441.975	-47.3283	-47.9267
442	-47.242	-47.8512
442.025	-47.1525	-47.7731
442.05	-47.0597	-47.6923
442.075	-46.9632	-47.6086
442.1	-46.8627	-47.5218
442.125	-46.758	-47.4317
442.15	-46.6488	-47.338
442.175	-46.5347	-47.2406
442.2	-46.4152	-47.139
442.225	-46.2899	-47.033
442.25	-46.1583	-46.9222
442.275	-46.0198	-46.8062
442.3	-45.8737	-46.6846
442.325	-45.7192	-46.5568
442.35	-45.5555	-46.4222
442.375	-45.3814	-46.2801
442.4	-45.1959	-46.1299
442.425	-44.9974	-45.9705
442.45	-44.7843	-45.8009
442.475	-44.5545	-45.6199
442.5	-44.3058	-45.4261
442.525	-44.035	-45.2176
442.55	-43.7387	-44.9925
442.575	-43.4123	-44.7481
442.6	-43.0502	-44.4813
